tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1,296.837248,48.239969,0.961,8.429,3.2346944,3.5710893,10156.5613928,13.3160023,843.7111506,1374.5742272,12.6877,587.039,5613.0,4.2,1.3147399
0,296.414319,51.161973,-8.265,-5.897,1.8532983,1.197,10790.0,,480.295,1304.0,12.5299,777.748,6292.8,,
0,302.284347,49.154874,18.728,-12.158,5.6133922,1.424,15850.0,15.2695,91.3894,861.0,12.6275,449.327,5848.0,4.41,1.07
1,328.911371,28.1795,8.41,2.65,3.1198404,1.7646723,8016.8009531,12.1758,728.1777183,1324.8877848,10.9541,,6011.2,,1.13476
0,310.121327,25.336895,-5.184,-12.058,2.5313956,3.128,9640.0,23.2858,3659.88,2166.0,13.3888,721.677,5854.0,4.36,1.13
0,307.376941,36.970694,-11.357,-23.555,4.2021893,2.742,9310.0,14.1363,523.564,1332.0,11.7211,503.905,6702.0,4.29,1.42
0,294.557985,47.783127,11.27,20.887,0.3093954,0.442,7680.0,15.7244,1703.73,1789.0,13.0744,287.244,4769.0,4.59,0.73
0,299.872379,45.499591,-5.78,-1.515,1.8639309,3.297,3640.0,14.7339,19428.3,3289.0,12.5769,769.611,6527.4,4.18,1.57
0,294.487932,46.002151,-17.71,-20.804,0.476873,1.135,1930.0,16.2032,5402.97,2388.0,11.857,447.387,5877.0,,3.57
0,299.809982,38.393653,-3.035,-7.855,4.1273472,2.74,18840.0,20.1447,1041.76,1582.0,12.8903,1067.6,7795.0,4.39,1.44
0,306.256232,46.923098,14.763,42.064,1.3298469,3.007,2190.0,6.98364,32313.0,3735.0,11.9635,289.309,5791.1,4.69,0.81
1,297.45374,41.011019,3.041,2.598,17.8552322,7.525823,8831.6711744,14.5976753,183.2136427,938.3377787,10.931,399.398,6779.2,4.25,1.49114
0,308.561885,35.395204,-7.377,-13.809,4.3170598,2.879,10240.0,12.9424,361.994,1215.0,11.9683,440.708,6017.0,4.29,1.25
0,297.295912,38.857228,-1.541,-2.519,1.764534,2.187,27120.0,23.84,3379.0,2124.0,13.33,845.721,6479.0,4.4,1.2
1,322.602368,34.739581,26.349,-7.721,4.4178042,2.5881434,6790.1682056,6.4020317,130.1481354,861.4483375,12.0729,197.906,4864.0,4.55,0.785799
0,32.321881,-48.48474,13.651,-3.888,0.9399664,1.122492,587.9364245,6.6149456,22464.7891996,3122.4488768,10.3987,480.322,6300.3,3.72,2.5465
0,314.895323,52.396406,17.437,8.666,2.7568649,2.312,18380.0,,,,13.0852,425.989,,,
1,327.095917,48.334399,5.058,-33.341,5.2667367,2.788,2910.0,8.71675,248.814,1106.0,11.3209,420.999,5938.0,4.06,1.6
0,317.124796,49.112843,-1.389,-17.23,1.3176767,1.692,530.0,4.16809,3463.78,2137.0,10.9683,460.849,7176.0,4.16,1.73
0,322.029218,56.823139,-2.689,-4.252,3.310636,3.9,590.0,,126.954,935.0,10.9511,4982.73,3245.0,,
0,330.271302,38.530284,132.913,85.071,3.121339,4.331,26300.0,9.21314,235.634,1091.0,13.2966,153.214,3858.0,4.69,0.56
0,303.369006,53.276849,-7.091,-8.315,3.0373017,4.664,6290.0,,3202.79,2095.0,12.9875,,4903.0,,
1,4.859275,44.027596,0.985,-8.866,1.805376,2.0790249,21680.3724998,12.0157766,535.3422852,1226.8109303,12.8416,329.036,5090.0,4.54,0.820538
1,9.516583,34.711402,-26.775,-32.478,4.0088245,2.7370959,21483.7462243,11.5444262,165.190061,914.3568608,11.9475,202.078,5007.0,4.56,0.795696
0,347.08487,-29.590446,15.536,-29.348,8.0635,3.396,5180.0,24.3071,621.088,1390.0,12.2524,646.707,5657.0,3.97,1.71
0,312.456261,56.896568,-5.066,-4.88,2.6816329,2.695,3100.0,13.2689,1859.62,1829.0,13.1802,1162.86,7047.0,3.89,2.34
0,298.705925,58.301643,-15.839,1.501,1.7384809,2.6777485,3882.8974217,12.9358521,3182.4341084,1915.6210676,12.3512,640.122,5540.0,3.95,1.72093
1,305.221945,59.448903,9.112,30.79,1.4822451,1.595,21920.0,14.0641,442.993,1278.0,12.883,360.313,5115.0,4.45,0.91
0,303.777678,59.676573,,,2.9708603,3.122,4020.0,,,,11.171,,,,
0,11.88786,21.938552,,,5.6902814,2.344,21290.0,12.9495,121.736,925.0,12.0,,5400.1,,0.86
0,18.55398,19.470441,-1.346,10.098,19.8875338,1.34,3020.0,13.605,17.0243,565.0,10.8154,318.244,5856.2,4.07,1.57
0,314.040517,57.708367,2.459,4.13,2.6342729,3.998,3190.0,,,,12.2546,272.628,,,
1,359.793385,39.314256,185.747,1.023,3.9365629,2.19,15461.0,8.09927,41.2897,706.0,12.7882,130.091,3689.0,4.64,0.61
1,21.871101,38.968114,-0.176,-3.236,1.9617969,2.7570171,14086.214603,13.2107214,1400.0225662,1560.1038498,13.0942,666.802,6026.0,4.41,1.09703
0,314.040512,57.708379,,,2.6340964,3.477,2250.0,4.1106,1091.48,1601.0,11.963,,5163.2,,0.83
0,12.569587,27.568806,,,5.0859432,2.57,7091.0,13.8966,756.586,,11.224,364.172,6360.4,,1.48
1,21.065125,32.8107,-9.175,-16.632,4.2186625,3.2580998,18527.6525232,13.6976778,311.7091966,1071.6603274,12.7628,440.089,5425.9,4.41,1.0068901
0,23.992574,54.716441,4.255,-2.194,1.5492212,2.287,1420.0,6.80431,8634.8,2685.0,10.9469,635.734,8364.0,4.25,1.78
0,26.29741,54.559653,-19.248,14.892,3.1004285,3.513,12784.0,,17168.8,3188.0,12.6532,,8951.0,,
0,31.750309,55.178785,2.898,-8.263,2.3882776,3.102,12572.0,18.5453,2401.38,1950.0,13.4977,441.614,5097.0,4.5,0.87
0,21.177329,51.671855,-5.113,-0.221,3.5639862,2.135,2126.0,10.1033,737.328,1451.0,11.5917,774.636,6940.9,3.85,2.41
1,44.470988,30.625597,17.645,-11.995,4.4085194,3.3016793,8977.0354304,12.4986982,648.882601,1287.2452024,11.4453,319.031,5961.2,4.25,1.2983299
0,349.606266,-19.823843,18.43,16.943,4.7150255,3.302,4566.0,17.6148,1853.5,1827.0,9.74346,157.667,5756.9,3.9,1.2
0,41.904242,61.306342,5.534,-3.927,2.4254068,3.323,1910.0,11.0715,7043.91,2552.0,11.2351,812.606,8290.0,3.95,2.51
0,35.837872,60.889963,7.889,-2.851,3.6923071,1.139,14130.0,14.2002,375.352,1226.0,11.9814,369.583,8469.0,4.68,1.1
0,44.233304,28.771475,-6.69,-1.271,4.8542148,5.588206,7842.3157995,18.9133256,2370.8794126,1779.7012929,10.5873,499.255,7259.3,4.03,2.0394399
0,354.170634,-34.611893,87.467,-8.832,1.38665,2.238,24680.0,15.5656,1237.91,1652.0,11.4996,233.586,5444.0,4.48,0.93
1,35.383494,32.246044,47.771,-21.428,4.6401269,3.0320144,9954.9098835,10.2407443,243.0337156,1007.016024,11.7524,255.206,5191.0,4.37,1.00936
0,49.792323,27.263332,1.47,-3.399,3.105654,1.999,12400.0,17.6225,643.523,1403.0,13.3483,887.137,6241.0,4.2,1.44
1,39.282337,54.851215,18.844,-11.37,3.246208,3.4201513,9405.9910446,13.2996429,1107.8472213,1471.4303775,11.8433,396.378,6088.0,4.24,1.34548
1,15.654394,51.303892,-6.931,-21.334,9.0881638,3.402,24660.0,12.8974,57.0645,765.0,11.419,176.436,5211.0,4.58,0.8
1,75.480167,50.131178,-11.021,-21.44,1.9025032,1.6652986,10717.8931836,11.3732439,959.0316129,1419.3123455,12.3824,338.84,5464.2,4.4,1.02592
1,69.552342,39.458003,19.7,-70.764,2.1547472,1.6582238,49552.1823437,11.6102486,53.5321999,689.8799484,13.1751,112.71,3538.0,4.73,0.50843
0,84.789937,60.424358,5.46,-13.931,4.7262208,3.2344044,9512.9165619,12.4034204,454.4461913,1177.5798524,13.135,587.219,5947.0,4.36,1.1428699
0,85.151086,34.796663,1.163,-5.145,6.5019596,3.078,7130.0,,9344.79,2739.0,11.1843,1686.41,13253.0,,
0,355.901919,-11.26957,11.261,-17.047,1.632,1.466,5500.0,9.24379,806.657,1484.0,13.2889,741.257,5997.0,4.39,1.11
0,83.140649,57.623092,0.18,-3.739,2.1263167,2.6213684,7318.4567789,22.1075367,6216.4494671,2264.6722133,12.6396,881.379,6361.4,3.83,2.2823701
0,81.57825,47.073781,8.075,1.177,2.0449361,2.732,29540.0,21.3235,1476.47,1726.0,12.878,,6247.6,,1.22
0,72.799655,50.096898,40.626,-29.917,8.9279009,3.278,49560.0,15.0384,17.5959,570.0,12.8814,166.818,3916.0,4.59,0.67
0,78.040149,34.750032,19.705,-86.141,1.8012697,3.182,1800.0,3.19942,1024.77,1576.0,11.7603,145.759,4570.0,4.54,0.75
0,62.618611,32.306767,2.412,-5.995,3.6502527,2.506,9000.0,21.323,1462.84,1722.0,12.4332,884.571,6630.3,4.0,1.95
1,69.747261,66.671209,-11.435,11.512,5.5455798,3.1170996,8040.2832674,10.3353813,238.4089829,1002.1907807,12.079,322.356,5354.0,4.34,1.07607
1,91.003642,55.019979,-9.036,-43.154,3.4391954,1.6681096,32914.4087358,12.4377309,58.4322157,705.1521561,13.1858,181.139,3902.0,4.62,0.637223
0,65.615413,46.536013,-17.959,-9.363,1.6882863,2.636,5190.0,,,,12.816,420.132,,,
0,348.039774,-45.017093,-7.696,9.169,1.55028,1.571,23529.8,14.723,1769.75,1806.0,11.9969,244.271,5039.5,,0.87
0,1.399014,-19.489511,,,3.10926,2.506,5448.84,9.58224,532.263,1338.0,13.105,629.792,5894.0,4.32,1.18
0,110.878729,50.349524,-11.496,-22.191,3.2583798,2.196,4800.0,6.27906,197.102,1043.0,12.3794,270.518,4992.1,4.44,0.9
1,130.900226,63.078077,-42.903,-17.033,4.6747218,1.61,8200.0,4.73219,11.5347,513.0,12.4963,79.7634,3502.0,4.74,0.5
0,68.891541,-56.138849,-1.949,-34.477,0.91677,1.337,276.272,3.12766,4151.31,2236.0,9.9124,231.803,5825.0,4.04,1.71
0,118.426692,46.47193,-15.033,-17.056,13.247777,3.301,13420.0,11.7716,74.203,817.0,11.2119,188.294,5373.8,4.51,0.89
0,126.849751,64.765253,0.908,-37.02,2.2019606,4.326,960.0,3.97533,4911.26,2332.0,12.4091,645.718,6269.0,4.26,1.35
0,98.732441,49.676574,-1.05,-1.028,2.8300213,1.646,3790.0,6.47417,462.811,1292.0,12.2361,439.841,6205.0,4.51,1.01
0,115.508868,61.574659,-9.876,-34.38,14.9857436,5.8,9980.0,9.39924,155.741,984.0,11.6387,216.16,5279.0,4.52,0.86
0,114.188526,44.051536,18.799,-29.059,8.2064867,2.9678542,29281.2259569,14.6693181,77.9725277,757.8882131,12.7085,328.06,5236.1,4.55,0.824569
1,139.112565,69.074128,-0.55,-1.354,2.8989758,1.307,3680.0,10.0928,401.9,1247.0,11.5817,421.745,5908.0,4.13,1.47
0,96.250314,33.032134,2.306,-5.376,3.6754815,2.3005775,9843.1330115,22.3487036,1252.5773445,1517.2980079,12.2337,595.137,6305.0,4.18,1.4902101
0,22.757528,-51.215733,135.947,-69.874,4.89577,2.478,360.0,3.30734,240.778,1097.0,7.1995,75.5476,5883.0,,1.77
0,112.325562,33.591361,-0.852,-2.591,1.0590994,0.9853402,5155.2973108,10.6616565,18843.6190459,2988.2080302,13.286,1696.26,9332.0,4.5,1.42848
1,121.863257,29.388645,-6.039,-22.792,3.244299,2.6887498,5692.0048309,12.9273057,1427.7989564,1567.7850348,11.9824,558.141,5999.0,4.1,1.5585901
0,3.797833,-46.272428,18.813,0.176,0.4568,0.548,3428.7,6.64264,1132.97,1616.0,12.7226,506.62,5777.0,4.35,1.03
0,126.818693,50.757821,-13.911,-8.999,2.3378945,2.5247352,4971.1871392,8.31293,1340.5004828,1543.2507377,13.041,896.974,6666.8,,1.33
0,151.255619,40.341064,-10.015,-7.317,7.1404043,1.719,8300.0,10.5731,53.052,751.0,13.2971,715.593,5886.6,4.38,1.11
0,137.42133,31.292481,,,2.91463,2.977,9960.0,9.96391,588.827,,12.033,335.744,5484.8,,0.99
0,99.609604,-67.656396,7.85,-51.7,10.9803025,1.659,2390.0,7.58741,73.7576,,10.2401,204.207,5951.0,,1.27
1,152.666283,24.273121,50.376,-37.026,11.8886495,4.803,7800.0,11.0233,138.065,954.0,11.366,311.705,5773.9,4.28,1.21
0,7.658562,-52.049331,2.344,10.402,9.30734,4.683,42774.4,30.7623,304.138,1163.0,13.5281,958.366,5819.0,4.34,1.35
0,150.891937,67.990378,-11.332,-35.591,19.5112506,3.896,4080.0,,,,11.4794,345.366,,,
0,140.462178,38.618961,14.231,-3.961,2.1461672,1.942,14110.0,16.91,663.959,1414.0,12.7553,749.892,6046.0,4.19,1.41
1,160.748095,60.964119,-23.741,-21.274,1.540776,1.705,27310.0,13.3674,210.669,1061.0,12.9178,213.771,4234.0,4.49,0.77
0,116.813442,-69.030386,-56.531,72.945,0.6680065,0.835,550.0,15.4569,7749.15,2613.0,9.0567,262.782,5159.0,,3.77
0,213.806242,67.760539,11.652,-13.172,7.6605425,4.425,5210.0,,,,13.0949,673.984,,,
0,52.225639,-19.979808,10.261,-9.189,4.155,2.807,4900.0,11.0678,534.715,1339.0,9.65521,218.294,6270.0,4.14,1.57
1,29.263451,0.758825,23.305,-7.093,2.9036816,5.0469369,4642.2749148,14.913823,3384.6096881,1945.3461862,10.1638,362.715,6059.0,3.92334,2.14325
0,189.828966,59.703485,-14.752,3.149,7.0080817,3.179,14900.0,13.1807,189.492,1033.0,11.1693,295.431,6307.0,4.48,1.06
1,181.571834,12.507026,-186.01,26.251,4.5445569,1.462,30740.0,5.7177,5.65747,429.0,12.9113,43.1448,3192.0,4.92,0.3
0,180.258942,55.846206,-22.179,-37.628,2.5227786,2.177,18880.0,10.9418,344.846,1200.0,12.293,,5268.7,,0.78
0,112.941928,-75.527552,-0.316,-28.206,13.45913,3.428,2579.32,7.68909,897.182,1524.0,8.2606,104.344,6457.7,4.43,1.38
0,171.711327,37.705235,6.551,-2.248,0.6203033,1.031,1390.0,7.82821,10295.4,2806.0,11.9245,695.137,6294.0,4.03,1.78
1,201.374827,52.768104,-8.943,8.538,4.3345378,3.336,10000.0,14.3572,546.903,1347.0,11.323,417.365,6314.8,4.21,1.43
0,30.114481,-4.985686,26.427,-27.85,1.470258,1.126,2700.0,12.2412,884.686,1519.0,9.89377,167.306,6321.46,4.1984,1.08
1,43.688074,-10.898024,3.281,8.963,1.9550932,1.78762,19634.9908668,13.1406834,690.3398082,1307.3307576,11.0529,184.848,5400.0,4.53926,0.873418
1,215.801496,24.076564,7.744,-0.526,3.4936188,3.355,9730.0,14.2355,628.664,1394.0,11.8747,465.992,5779.5,4.15,1.42
0,193.595291,30.214364,-6.057,-8.215,6.7136512,3.541,11490.0,12.5036,244.013,1101.0,11.3366,332.565,6179.1,4.39,1.15
0,219.734394,37.027878,,,8.3289771,2.984,6010.0,,,,11.483,,,,
1,208.944753,40.391806,2.188,0.91,7.4332642,3.051,6000.0,10.213,184.322,1026.0,12.3342,604.591,6227.0,4.28,1.32
0,336.69079,57.434162,10.182,6.19,2.317939,1.676,13140.0,15.7376,719.636,1442.0,12.7509,490.701,5770.0,4.25,1.25
0,231.127427,46.695076,19.353,-58.486,23.2556119,7.878,35720.0,14.4434,51.103,744.0,12.5638,222.95,4742.0,4.6,0.73
0,340.628454,64.754725,-3.062,-5.603,2.0474832,3.159,6790.0,14.3474,12096.5,2921.0,13.4802,620.264,6791.0,4.57,1.04
0,346.403126,63.453418,-7.046,-12.754,3.0330919,4.043,1280.0,7.40327,4283.51,2253.0,12.1474,773.332,7471.0,4.01,2.14
0,42.250066,-14.537646,174.42,45.414,2.49221,1.605,1480.0,1.71311,43.3259,714.0,11.2003,37.8932,3450.0,4.78,0.45
0,333.663387,68.685313,5.923,0.588,2.8778095,2.824,4830.0,7.35828,1005.2,1568.0,13.2875,617.366,6131.0,4.46,1.05
0,332.633491,61.82941,-32.736,-21.987,2.1176601,3.591,2000.0,5.16544,12280.2,2932.0,12.5455,359.83,5814.0,4.56,0.89
0,315.263903,63.424275,-23.138,-11.834,1.5891628,1.576,3550.0,12.5934,1679.03,1783.0,13.2445,928.965,6227.0,3.91,2.0
1,42.984978,-30.814061,123.229,105.788,5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.7446729,5.9053,31.964,6308.31,4.438,1.2845
1,42.984978,-30.814061,123.229,105.788,3.58529,2.495,180.0,1.77141,646.628,1404.0,5.9053,31.964,6308.31,4.438,1.28
1,42.984978,-30.814061,123.229,105.788,11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,5.9053,31.964,6308.31,4.438,1.2845
0,351.796938,60.231831,1.701,-2.624,1.8011961,3.23,2280.0,9.1446,8355.02,2663.0,12.8114,1153.23,7588.0,4.09,1.99
0,76.833621,-48.115889,-29.75,9.784,1.5464949,1.101,930.0,3.7295,438.793,1275.0,10.231,167.009,5973.5,3.89,1.14
0,227.305873,44.700876,15.141,-26.11,9.4258906,2.406,4450.0,9.65497,76.541,824.0,11.8993,135.0,4507.0,4.64,0.67
1,224.356008,44.274322,-19.913,9.882,6.6080989,3.928,6740.0,12.1125,298.497,1157.0,11.8136,516.087,5993.0,4.12,1.5
0,14.558693,61.099519,-0.492,-4.173,2.041659,3.521,3230.0,8.90978,5195.14,2365.0,12.9447,871.833,6806.0,4.22,1.56
1,37.155522,-7.060667,93.889,-1.567,1.3600283,2.1652751,19427.6944703,13.0911813,1343.1568273,1544.0146992,9.62713,105.166,5500.0,4.48298,0.933975
0,12.855316,59.409908,1.598,-2.099,2.2437501,3.821,2880.0,10.0826,5651.55,2415.0,12.9165,1172.52,7209.0,4.06,1.96
0,228.83295,40.266956,-7.83,-74.56,3.8961515,1.742,8620.0,8.40446,152.54,979.0,11.208,,5477.2,,0.87
1,226.337147,36.786975,-48.936,42.685,4.3533211,1.894,21740.0,7.17236,14.9972,548.0,13.4609,108.883,3422.0,4.77,0.46
0,8.762537,58.13642,-9.27,3.321,3.2358535,3.777,5460.0,,656.917,1410.0,13.2638,1432.74,5095.6,,
0,1.129367,66.403045,-24.456,5.743,1.6212474,3.262,1100.0,10.3122,1846.95,1826.0,12.5225,614.539,4949.0,,3.11
0,8.762379,58.136446,,,3.2358247,3.629,3260.0,,,,12.753,1308.27,,,
0,6.386516,63.040637,-3.39,-0.993,4.0104917,2.293,6051.0,,5306.6,2377.0,11.9551,2949.29,12373.0,,
0,77.047577,-50.858906,-0.317,-27.908,1.5716819,1.9672248,743.4097278,4.5091786,715.6772333,1319.1647872,10.6793,106.507,4752.8,4.37,0.982066
0,5.117344,63.031396,-3.36,-1.62,5.8423636,2.416,2280.0,18.7395,716.73,1441.0,11.6697,1552.26,8648.0,3.6,3.85
0,6.140224,62.235631,-8.743,0.395,3.8974136,2.061,1990.0,6.8757,504.623,1320.0,11.0986,400.234,6827.0,4.25,1.51
0,1.186715,54.196681,-5.079,-8.636,17.2045725,4.987,3770.0,21.5086,434.974,1272.0,12.0205,659.762,6278.0,4.03,1.77
0,9.945507,62.393358,33.535,-8.554,4.112385,3.474,2110.0,9.65749,570.966,1361.0,11.6437,525.173,5659.0,3.78,2.14
1,41.63916,-0.464125,11.247,-34.464,3.6344447,3.871,9230.0,14.25,1133.73,1616.0,11.3161,414.234,6272.0,4.25771,1.42
0,2.335558,60.159078,0.806,-4.529,3.3378852,3.261,5564.0,19.0038,1878.15,1834.0,12.9214,1083.39,6274.0,3.86,2.15
0,34.119911,76.253181,8.866,-49.591,3.8471662,2.214,1770.0,7.48475,173.747,1011.0,11.7899,329.268,5115.0,3.91,1.69
0,23.9436,65.638786,-10.022,3.159,3.0491667,4.0262835,6641.051542,,589.9037165,1256.9414051,12.715,,4579.5,,
0,34.293884,70.39598,13.076,-7.418,2.8278059,2.174,650.0,4.22619,885.332,1519.0,10.702,311.774,6603.0,4.16,1.62
0,74.466453,-53.817948,25.215,-14.105,2.48548,2.621,160.0,1.28248,1105.11,1606.0,8.235,64.4827,5928.0,4.48,0.96
1,20.21482,66.072201,38.616,-20.377,5.4146235,2.9417261,4983.0756289,6.6139476,126.2342489,872.0,11.5163,177.504,4888.0,4.45,0.880213
1,20.21482,66.072201,38.616,-20.377,14.7091662,3.6278152,5047.9326311,6.5471787,33.3030602,612.6899904,11.5163,177.504,4888.0,4.45,0.880213
1,20.21482,66.072201,38.616,-20.377,1.3483075,1.7568331,1206.3535884,3.1949876,805.779628,1358.8572016,11.5163,177.504,4888.0,4.45,0.880213
0,9.170845,65.937486,-2.717,-2.005,2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,12.6967,554.728,6620.0,4.04,1.87
1,36.867885,-27.636117,-73.59,-211.614,4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,8.3157,44.8155,5175.2,4.37657,0.841842
1,36.867885,-27.636117,-73.59,-211.614,17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,8.3157,44.8155,5175.2,4.37657,0.841842
0,29.423058,63.904389,,,3.2174446,3.8917348,11554.503179,,1947.5744337,1694.311528,11.852,1245.57,,,
1,52.818037,-23.819792,1.771,-26.516,3.532822,3.44312,11283.619423,13.474905,837.7033716,1372.1206975,11.185,317.652,6153.0,4.34152,1.25
0,313.098531,66.599315,-6.345,-28.165,2.4567112,1.716,530.0,3.05136,614.383,1387.0,11.0498,296.012,6223.0,4.39,1.16
0,355.51293,76.918784,10.359,3.955,2.7761628,2.139,1340.0,6.58454,538.633,1342.0,12.3618,644.55,5778.0,3.92,1.84
0,342.552349,75.860399,3.052,-3.596,4.7257129,2.701,1740.0,10.5468,350.147,1205.0,11.3896,653.395,6139.0,3.71,2.48
1,58.429011,-34.328272,33.627,-12.405,2.9626402,1.9096724,27118.3262165,12.65489,269.8828476,1033.7453536,12.3943,281.742,5473.0,4.60845,0.718635
0,256.664332,63.778535,-17.339,13.465,4.1508803,2.256,12290.0,8.31799,70.6022,807.0,13.2653,268.508,4460.0,4.56,0.73
0,346.577907,71.21333,-4.948,2.178,1.972401,2.435,7460.0,14.7348,2239.66,1916.0,13.1947,974.435,6184.0,4.1,1.6
0,101.909492,-66.328317,-4.0,1.8,1.7560902,1.763,1650.0,7.52118,1923.34,,10.5683,266.9,6249.0,4.28,1.29
0,282.663177,55.801405,-13.82,-19.819,0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,13.0109,427.299,5406.0,4.53,0.87
0,288.092884,77.922621,8.115,-2.767,21.7894491,6.8044292,12276.8028409,,42.8575849,652.5693517,13.0309,681.888,6118.5,,
1,49.262643,-42.244149,41.675,-412.827,13.1757294,2.1570272,2479.3477138,1.9602373,2.6453174,325.2663942,11.2828,31.0597,3349.0,4.94138,0.388609
1,49.262643,-42.244149,41.675,-412.827,6.614911,0.9654605,1060.5715819,1.2731554,6.6294678,409.2506857,11.2828,31.0597,3349.0,4.94138,0.388609
0,255.12889,59.625658,-25.681,3.513,7.2087245,3.506,4690.0,,110.913,904.0,13.109,431.258,5144.9,,
0,243.935867,48.325503,-12.953,15.384,3.6772391,4.2517064,13763.2116365,13.2496189,567.6066573,1244.8918384,13.1815,679.411,5801.0,4.36,1.11792
0,233.694873,79.449837,1.98,7.924,1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,13.3675,915.093,6409.0,4.4,1.18
0,47.82774,-35.628068,-46.296,-1.595,1.33679,1.488,700.0,2.70732,1038.31,1581.0,9.6114,109.991,5600.0,4.43748,0.98
0,26.687843,63.612237,-2.054,-4.869,2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,11.6433,732.131,7047.0,3.85,2.46
1,217.925779,83.372706,-16.728,10.376,3.1774814,2.824,14190.0,13.9016,625.157,1393.0,11.2961,301.676,6071.0,4.39,1.12
0,104.181674,-60.687954,3.117,-224.185,6.7992776,1.58,210.0,1.09621,30.7937,656.0,9.1536,53.3027,4913.8,4.54,0.73
0,277.979234,39.669309,0.669,-17.995,3.0038696,3.24,760.0,3.44576,1394.39,1702.0,11.2834,337.362,6171.0,4.35,1.2
0,56.815012,-52.985207,-26.194,-12.788,1.42744,1.973,450.0,7.86301,28512.6,3620.0,10.0081,223.145,6000.2,4.36,1.33
0,297.484569,73.086464,9.247,-9.643,2.6834113,1.146,760.0,2.33576,168.322,1003.0,11.812,185.25,5221.0,4.62,0.76
1,54.819538,-42.763028,-51.664,-110.627,9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,7.757,62.7792,6101.0,4.38774,1.11672
1,54.819538,-42.763028,-51.664,-110.627,4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.7050544,7.757,62.7792,6101.0,4.38774,1.11672
0,244.441282,69.447713,-3.663,10.34,0.7676706,1.057,340.0,2.98877,2825.39,2031.0,11.1315,417.852,6377.0,4.17,1.53
0,290.108847,61.085434,20.21,98.83,10.7166249,3.8540186,1308.3913665,2.16171,27.0606425,581.7069809,11.024,,4235.5,,0.65
0,271.403617,47.550327,-3.927,-8.035,3.6311186,2.416,6300.0,15.6552,1145.48,,12.4627,504.87,5979.9,,1.63
0,64.311488,-38.844171,11.45,-0.54,1.1096992,2.097,620.0,9.33715,122457.0,5211.0,8.7929,460.728,8666.0,3.80083,3.13
0,108.818021,81.220983,2.306,-107.544,3.2428744,2.417,1470.0,2.3171,113.659,909.0,12.3454,107.33,4016.0,4.72,0.58
1,105.404552,72.41493,3.353,-3.195,56.4043748,4.069,9060.0,12.5447,0.909373,272.0,11.0383,319.632,6433.0,4.36,1.25
1,66.370902,-30.600436,-0.369,2.623,3.6623918,3.7669692,12253.6582523,17.2805567,1645.9886958,1624.5252338,9.6757,246.69,6600.0,4.20892,1.48532
0,116.069722,68.826258,10.168,14.425,6.269716,3.696,1240.0,3.86288,154.408,982.0,10.7386,148.525,4812.0,4.26,1.08
0,70.506153,79.987529,-36.416,-3.64,0.9135968,1.247,540.0,2.17077,2079.14,1881.0,11.2063,228.59,5987.0,4.58,0.89
0,271.493129,78.049292,1.263,28.005,2.5139764,2.36,560.0,4.90303,1043.42,1583.0,10.5893,421.5,6150.0,3.9,2.05
1,77.612879,70.391079,19.859,-2.936,3.8016217,3.223,8310.0,13.6371,672.585,1418.0,10.8557,334.993,6244.0,4.19,1.47
1,227.532153,72.710313,13.268,-7.813,3.660032,4.7853014,7749.7203265,17.5565568,1804.5548719,1662.3109767,11.2633,505.703,5988.0,3.93,1.88626
0,24.670602,80.433347,-9.382,2.243,4.6200781,2.149,3480.0,7.04607,216.021,1068.0,12.9551,610.592,5999.0,4.36,1.16
0,36.853585,-12.03893,48.163,3.015,1.82488,1.757,2950.0,24.8366,3161.32,2088.0,9.15779,115.124,5773.74,3.51,1.23
0,70.100556,81.077272,10.058,-4.504,9.8482192,4.24,1670.0,13.8742,206.691,1056.0,12.1158,1283.53,6126.0,3.46,3.31
1,39.429743,80.267384,11.766,-13.413,4.0664446,1.712,19740.0,12.1827,89.3911,856.0,11.5241,205.387,5421.0,4.54,0.86
0,30.021663,77.369001,-3.332,-5.546,3.6841446,2.967,2260.0,3.74263,286.262,1145.0,12.0672,204.639,4939.0,4.55,0.79
1,62.616081,-45.898243,2.379,-6.511,3.6112621,3.5377447,5684.0944144,13.6137403,1818.5488883,1665.5243818,10.5831,381.174,6450.0,4.03776,1.68443
1,335.39347,82.216079,16.33,8.273,4.6174254,4.5173138,9412.560054,16.6632337,1212.0072219,1504.8598368,11.1477,423.84,6411.0,4.1,1.67219
1,325.636227,77.734384,31.487,27.596,3.3207642,2.487,940.0,3.02356,586.762,1371.0,11.2473,240.737,6142.0,4.55,0.95
